鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
南區,房地(土地+建物)+車位,臺中市南區文心南路931~960號,21.89,住,,,1070423,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051212,170.45,3,2,2,有,無,12820000,84057,坡道平面,33.4,1300000,,RPQQMLLLOHNFFAB87CA
南區,房地(土地+建物),臺中市南區建國南路一段211~240號,15.5,住,,,1070415,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020625,125.57000000000001,2,1,1,有,有,7200000,57339,,0.0,0,,RPTOMLKLOHNFFAB87CA
西區,房地(土地+建物)+車位,臺中市西區府後街1~30號,31.5,住,,,1070423,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881111,266.03999999999996,4,2,2,有,有,17200000,64652,坡道平面,26.45,0,,RPRPMLMLOHNFFAB97CA
中區,房地(土地+建物),臺中市中區三民路二段121~150號,42.5,商,,,1070316,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0701118,253.46,5,2,3,有,無,16800000,66283,,0.0,0,,RPTQMLMLOHNFFAB28CA
南區,房地(土地+建物)+車位,臺中市南區忠孝路66巷1~30號,38.93,住,,,1070424,土地1建物1車位1,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771018,131.55,3,2,2,有,有,4130000,31395,坡道平面,0.0,0,,RPOOMLOLOHNFFAB77CA
西區,房地(土地+建物),臺中市西區昇平街145巷1~30號,25.0,住,,,1070505,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680515,66.5,3,2,1,有,無,2600000,39098,,0.0,0,,RPOQMLPLOHNFFAB08CA
西區,房地(土地+建物)+車位,臺中市西區五權西四街121~150號,26.46,住,,,1070423,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950117,253.45,4,2,2,有,無,25000000,98639,坡道平面,0.0,0,,RPTQMLPLOHNFFAB58CA
南區,房地(土地+建物)+車位,臺中市南區忠明南路751~780號,53.02,住,,,1070412,土地1建物4車位4,十層,四十二層,辦公商業大樓,見其他登記事項,見其他登記事項,0860429,1282.67,0,0,0,無,有,55000000,42972,坡道機械,27.2,1050000,,RPQQMLQLOHNFFAB38CA
中區,房地(土地+建物),臺中市中區成功路61~90號,70.0,商,,,1070516,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),商業用,磚造,,137.99,3,3,1,有,無,14000000,101457,,0.0,0,,RPVOMLNKOHNFFAB28CA
南區,房地(土地+建物)+車位,臺中市南區美村路二段168巷1~30號,15.62,住,,,1070415,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880812,133.17000000000002,3,2,2,有,有,6380000,47909,坡道機械,25.2,0,,RPOQMLRJOHNFFAB08CA
西區,房地(土地+建物)+車位,臺中市西區向上路一段61~90號,15.19,商,,,1070429,土地1建物1車位2,十六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951206,391.99,5,2,4,有,有,28680000,73165,坡道平面,60.42,0,,RPRPMLQJOHNFFAB18CA
南區,房地(土地+建物),臺中市南區仁義街9巷1~30號,95.0,住,,,1070429,土地3建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0551014,104.6,12,0,12,有,無,10800000,103250,,0.0,0,,RPWPMLOJOHNFFAB48CA
南區,房地(土地+建物),臺中市南區國光路447巷1~30號,26.35,住,,,1070427,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700810,85.25999999999999,3,2,2,有,無,3500000,41051,,0.0,0,,RPSNMLPJOHNFFAB97CA
南區,房地(土地+建物),臺中市南區三民西路211~240號,10.87,住,,,1070514,土地3建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830912,148.54000000000002,3,2,2,有,有,6360000,42817,,0.0,0,,RPRNMLOJOHNFFAB77CA
西區,房地(土地+建物),臺中市西區三民路一段50巷1~30號,2.61,住,,,1070514,土地1建物1車位0,十七層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,34.18,1,1,1,有,有,1400000,40960,,0.0,0,,RPPPMLKMNHNFFAB57CA
東區,車位,臺中市東區十甲東路631~660號,3.57,住,,,1070512,土地0建物0車位1,,,其他,,,,28.84,0,0,0,有,有,1200000,,坡道平面,28.84,1200000,,RPQPMLKMNHNFFAB67CA
東區,土地,旱清段1~30地號,468.32,住,,,1070316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48800000,104202,,0.0,0,,RPUOMLKMNHNFFAB97CA
南區,房地(土地+建物),臺中市南區建成路1051~1080號,116.0,商,,,1070322,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0600820,141.75,5,3,4,有,無,15800000,111464,,0.0,0,,RPVOMLKMNHNFFAB08CA
中區,房地(土地+建物),臺中市中區民權路151~180號,1.96,商,,,1070307,土地2建物1車位0,十一層,二十八層,套房(1房1廳1衛),住家用,見其他登記事項,0860131,37.93,1,1,1,有,有,1510000,39810,,0.0,0,,RPVOMLTLNHNFFAB88CA
東區,土地,東勢子段61~90地號,40.0,其他,,,1070514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,37500,,0.0,0,公共設施保留地,RPWOMLTLNHNFFAB98CA
東區,房地(土地+建物),臺中市東區公園東路151~180號,12.33,商,,,1070422,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001130,98.07,2,2,1,有,有,6250000,63730,,0.0,0,,RPXOMLTLNHNFFAB09CA
西區,房地(土地+建物),臺中市西區精誠24街1~30號,13.44,住,,,1070505,土地1建物2車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,88.92999999999999,3,2,1,有,有,5200000,58473,,0.0,0,,RPQNMLKMNHNFFAB47CA
東區,房地(土地+建物),臺中市東區力行路200巷31~60號,17.68,住,,,1070413,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880519,137.32999999999998,3,2,2,有,有,5900000,42962,,0.0,0,,RPTNMLTLNHNFFAB58CA
西區,房地(土地+建物),臺中市西區模範街24巷1~30號,27.8,住,,,1070504,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691007,99.6,3,2,1,有,無,5380000,54016,,0.0,0,,RPXNMLTLNHNFFAB98CA
西區,房地(土地+建物),臺中市西區五權路1~30號,4.65,商,,,1070511,土地4建物1車位0,五層,十二層,套房(1房1廳1衛),住商用,鋼筋混凝土造,0711116,39.88,1,1,1,有,有,1630000,40873,,0.0,0,,RPROMLTLNHNFFAB48CA
西區,房地(土地+建物),臺中市西區昇平街65巷1~30號,86.75,住,,,1070226,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0630206,148.24,0,0,0,無,無,7633000,51491,,0.0,0,,RPWPMLTLNHNFFAB09CA
西區,房地(土地+建物),臺中市西區華美街301~330號,79.0,商,,,1070313,土地1建物1車位0,全,二層,透天厝,商業用,加強磚造,0620226,94.4,4,0,3,有,無,18500000,195975,,0.0,0,,RPTOMLKMNHNFFAB87CA
中區,房地(土地+建物),臺中市中區光復路91~120號,4.02,商,,,1070517,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0781016,37.35,0,0,0,無,有,1000000,26774,,0.0,0,,RPPOMLKMNHNFFAB47CA
中區,房地(土地+建物),臺中市中區綠川西街91~120號,13.0,商,,,1070505,土地2建物1車位0,一層，見其他登記事項,十層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0660215,35.96,1,1,1,有,無,2000000,55617,,0.0,0,,RPXNMLLMNHNFFAB28CA
南區,房地(土地+建物),臺中市南區工學北路61~90號,5.98,商,,,1070501,土地1建物1車位0,十一層，十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,100.58,3,2,3,有,無,3600000,35792,,0.0,0,,RPTNMLOJOHNFFAB97CA
南區,房地(土地+建物)+車位,臺中市南區合作街61~90號,13.89,住,,,1070429,土地2建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830208,94.84,2,2,1,有,有,4480000,47237,坡道機械,8.31,0,,RPTNMLMJOHNFFAB77CA
東區,房地(土地+建物)+車位,臺中市東區東福路61~90號,25.96,住,,,1070504,土地1建物1車位1,一層,十三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050318,153.14,0,0,0,無,有,12950000,94415,坡道平面,28.16,1150000,,RPOOMLLJOHNFFAB27CA
中區,房地(土地+建物),臺中市中區三民路二段1~30號,2.5,商,,,1070518,土地2建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0730426,28.8,1,0,1,有,有,760000,26389,,0.0,0,,RPTNMLPJOHNFFAB08CA
東區,房地(土地+建物)+車位,臺中市東區自由路三段1~30號,14.52,商,,,1070428,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000105,144.25,3,2,2,有,有,9160000,63501,坡道機械,0.0,800000,,RPVNMLPJOHNFFAB28CA
東區,房地(土地+建物),臺中市東區立德街181~210號,5.17,商,,,1070516,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780607,86.84,1,0,1,有,無,1444300,16632,,0.0,0,,RPTNMLQJOHNFFAB18CA
西區,房地(土地+建物)+車位,臺中市西區三民西路61~90號,24.53,商,,,1070426,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041214,173.70999999999998,3,2,2,有,有,13400000,77140,坡道平面,23.33,0,,RPQOMLOJOHNFFAB77CA
西區,房地(土地+建物)+車位,臺中市西區中興街271~300號,14.66,商,,,1070503,土地1建物1車位2,三十二層,三十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990202,321.6,0,0,0,無,有,31000000,96393,坡道平面,30.71,0,,RPTPMLOJOHNFFAB18CA
南區,房地(土地+建物)+車位,臺中市南區文心南路901巷1~30號,11.36,住,,,1070428,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860204,143.99,4,2,2,有,有,5500000,38197,坡道機械,0.0,680000,,RPTNMLTJOHNFFAB48CA
東區,房地(土地+建物)+車位,臺中市東區立德街211~240號,17.33,住,,,1070509,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840623,176.17,3,2,2,有,有,6580000,37350,坡道平面,0.0,0,,RPWNMLMKOHNFFAB18CA
西區,房地(土地+建物)+車位,臺中市西區公館路202巷1~30號,109.81,住,,,1070425,土地4建物2車位2,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850104,235.85000000000002,9,4,4,有,有,6500000,27560,坡道平面,0.0,0,另一建物為透天厝及兩筆土地併同計價,RPPNMLLKOHNFFAB37CA
東區,房地(土地+建物),臺中市東區一心街361~390號,1691.19,住,,,1070302,土地13建物2車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0850611,726.91,5,2,4,有,無,168824700,232250,,0.0,0,,RPPNMLQLOHNFFAB97CA
東區,土地,旱清段211~240地號,33.12,住,,,1070417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,105676,,0.0,0,,RPPQMLPLOHNFFAB18CA
東區,土地,頂橋子頭段31~60地號,30.0,商,,,1070428,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3333000,111100,,0.0,0,二親等間買賣;此價含地上一未保存登記建物,RPSQMLMLOHNFFAB18CA
南區,房地(土地+建物),臺中市南區學府路146巷1~30號,3.45,住,,,1070429,土地1建物1車位0,五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850627,40.0,1,1,1,有,有,1650000,41250,,0.0,0,,RPOPMLKLOHNFFAB47CA
西區,房地(土地+建物),臺中市西區民生路47巷1~30號,25.0,住,,,1070115,土地3建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720118,110.96,3,2,1,有,有,3500000,31543,,0.0,0,含增建或未登記建物。,RPQOMLMLOHNFFAB77CA
北屯區,房地(土地+建物),臺中市北屯區松竹路二段361~390號,5.97,住,,,1070510,土地1建物1車位0,十三層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831210,46.92,1,0,1,有,有,2500000,53282,,0.0,0,,RPQNMLLMNHNFFBB67CA
北區,房地(土地+建物),臺中市北區德化街91~120號,41.13,住,,,1070507,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801211,234.46999999999997,4,2,2,有,有,9000000,38384,,0.0,0,,RPUOMLLMNHNFFBB18CA
北區,房地(土地+建物),臺中市北區成功路421~450號,10.34,商,,,1070504,土地2建物1車位0,四層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0691119,54.38,1,1,1,有,有,2080000,38249,,0.0,0,,RPPRMLTLNHNFFBB68CA
北屯區,房地(土地+建物),臺中市北屯區東山路一段長安巷1~30號,60.0,住,,,1070501,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620501,82.4,3,2,1,有,無,6000000,72816,,0.0,0,,RPOQMLTLNHNFFBB48CA
北區,房地(土地+建物),臺中市北區漢口路四段61~90號,3.37,住,,,1070517,土地1建物1車位0,十層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850715,31.08,1,0,1,有,有,1550000,49871,,0.0,0,,RPWPMLPJOHNFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十一路31~60號,18.58,商,,,1070405,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950516,124.28,2,2,1,有,有,9000000,72417,坡道平面,0.0,0,,RPOQMLPJOHNFFBB97CA
北區,房地(土地+建物),臺中市北區漢口路四段61~90號,3.16,住,,,1070507,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850715,28.61,1,1,1,有,有,1350000,47186,,0.0,0,,RPSPMLLJOHNFFBB87CA
北區,房地(土地+建物),臺中市北區進化北路151~180號,17.29,住,,,1070407,土地1建物1車位0,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840516,225.38,5,2,5,有,有,7980000,35408,,0.0,0,,RPQOMLQJOHNFFBB08CA
北屯區,房地(土地+建物),臺中市北屯區中清路二段601~630號,26.88,住,,,1070430,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830614,156.91,5,0,5,有,無,8800000,56083,,0.0,0,,RPUQMLQJOHNFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路三段211~240號,23.21,住,,,1070428,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031223,194.13,3,2,2,有,有,18460000,99216,坡道平面,23.19,1500000,,RPQRMLRJOHNFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區昌平東二路151~180號,24.12,商,,,1070320,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060803,199.26,3,2,2,有,有,15500000,84931,坡道平面,34.42,1500000,,RPSOMLSJOHNFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區昌平東二路151~180號,23.59,商,,,1070410,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060803,195.35,3,2,2,有,有,17700000,98179,坡道平面,34.42,1900000,,RPTOMLSJOHNFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區遼陽北二街1~30號,9.89,住,,,1070414,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870113,67.48,2,2,1,有,有,3390000,45828,坡道機械,6.6,600000,含增建或未登記建物。,RPPNMLTJOHNFFBB18CA
北屯區,土地,松昌段721~750地號,167.73,商,,,1070411,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10100000,60216,,0.0,0,持分移轉,RPPOMLLKOHNFFBB57CA
北區,房地(土地+建物),臺中市北區成功路451~480號,129.0,商,,,1070328,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1000118,524.2,25,3,26,有,無,36800000,70202,,0.0,0,,RPQNMLPKOHNFFBB97CA
西屯區,房地(土地+建物),臺中市西屯區漢成街1~30號,23.26,住,,,1070420,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730914,91.38,2,1,1,有,無,3800000,41585,,0.0,0,,RPSOMLKMNHNFFCB97CA
南屯區,土地,豐樂段1051~1080地號,593.0,其他,,,1070428,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39450000,66526,,0.0,0,,RPTOMLKMNHNFFCB08CA
南屯區,房地(土地+建物),臺中市南屯區永春東三路91~120號,207.5,住,,,1070423,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1030421,361.38,5,2,6,有,有,39500000,109303,,0.0,0,,RPTQMLTLNHNFFCB09CA
北區,房地(土地+建物),臺中市北區五順街269之1~30號,13.28,商,,,1070412,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0710419,74.5,1,1,1,有,無,2900000,38926,,0.0,0,"因賣方有辦理建物分割,賣方過錯間標的,所以之後有解除買賣契約, 過戶回去給賣方",RPWPMLQLOHNFFBB98CA
北屯區,房地(土地+建物)+車位,臺中市北屯區昌平路二段50之6巷1~30號,18.56,住,,,1070509,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801228,138.64,3,2,2,有,有,6200000,44720,坡道平面,0.0,0,,RPTOMLLLOHNFFBB08CA
北區,房地(土地+建物)+車位,臺中市北區健行路331~360號,18.38,住,,,1070329,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860626,149.51999999999998,2,1,1,有,有,8550000,57183,坡道平面,0.0,0,,RPOOMLTKOHNFFBB28CA
北區,房地(土地+建物),臺中市北區北屯路1~30號,6.99,商,,,1070516,土地2建物1車位0,八層,十層,套房(1房1廳1衛),商業用,鋼骨混凝土造,0691021,34.15,1,1,1,有,有,1300000,38067,,0.0,0,,RPUNMLQKOHNFFBB48CA
北區,房地(土地+建物),臺中市北區北屯路1~30號,6.99,商,,,1070516,土地2建物1車位0,八層,十層,套房(1房1廳1衛),商業用,鋼骨混凝土造,0691021,34.15,1,1,1,有,有,1300000,38067,,0.0,0,,RPVNMLQKOHNFFBB58CA
北區,房地(土地+建物),臺中市北區美德街1~30號,90.43,住,,,1070505,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1030110,334.77,12,1,13,有,有,31700000,94692,,0.0,0,,RPPOMLQKOHNFFBB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區一路61~90號,24.62,住,,,1070401,土地0建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981106,243.95999999999998,4,2,2,有,有,15600000,63945,坡道平面,0.0,0,,RPSPMLKMNHNFFCB08CA
西屯區,土地,民安段661~690地號,60.3,住,,,1070511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7450000,123549,,0.0,0,買方負擔增值稅356034元,RPRNMLLJOHNFFCB67CA
西屯區,房地(土地+建物),臺中市西屯區四川三街31~60號,7.88,住,,,1070421,土地1建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800902,43.05,1,1,1,有,有,2180000,50639,,0.0,0,,RPQOMLLMNHNFFCB87CA
南屯區,房地(土地+建物),臺中市南屯區忠勇路1~30號,11.9,住,,,1070510,土地1建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0831115,121.69999999999999,3,1,2,有,有,931194,7652,,0.0,0,,RPPPMLLMNHNFFCB87CA
南屯區,土地,永春段241~270地號,1263.5,住,,,1070327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,183450000,145192,,0.0,0,,RPUPMLLMNHNFFCB38CA
西屯區,土地,下石碑段2221~2250地號,25.0,工,,,1070508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3928500,157140,,0.0,0,,RPPOMLLJOHNFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區惠民路1~30號,33.69,其他,,,1070320,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880830,229.95,3,2,2,有,有,25000000,108719,坡道平面,0.0,0,,RPWOMLLJOHNFFCB28CA
